0.100,9834,20570,3005,40526
0.200,9779,20571,3050,40670
0.300,9788,20379,3006,40690
0.400,9787,20617,3021,40533
0.500,9847,20644,3017,40520
0.600,9827,20725,3018,40613
0.700,9835,20626,3045,40610
0.800,9890,20671,2989,40707
0.900,9864,20691,3033,40574
1.000,9834,20597,3050,40469
1.100,9813,20772,3045,40457
1.200,9808,20708,3036,40482
1.300,9795,20641,2998,40541
1.400,9797,20682,3028,40328
1.500,9788,21016,2982,40482
1.600,9857,21354,3008,40646
1.700,9850,21056,3003,40551
1.800,9837,21171,3065,40634
1.900,9734,21156,3033,40904
2.000,9739,21231,3019,40640
2.100,9813,21010,3021,40668
2.200,9862,21191,3008,40590
2.300,9806,21273,3020,40693
2.400,9804,21274,3034,40689
2.500,9805,21080,3006,40626
2.600,9842,21099,3000,40559
2.700,9838,20837,3054,40623
2.800,9848,20866,3013,40764
2.900,9856,20848,3036,40807
3.000,9791,20948,3019,40664
3.100,9784,20726,3033,40716
3.200,9832,20648,3021,40610
3.300,9825,20766,3007,40696
3.400,9840,20743,3013,40679
3.500,9787,20784,3035,40722
3.600,9830,20867,2987,40740
3.700,9888,21014,3009,40704
3.800,9878,21082,2986,40632
3.900,9764,21126,3018,40551
4.000,9791,21008,3047,40552
4.100,9793,20899,3046,40761
4.200,9823,21075,3015,40663
4.300,9816,21071,3035,40649
4.400,9768,21013,3038,40507
4.500,9775,20819,3006,40537
4.600,9826,20988,2991,40458
4.700,9816,21012,3004,40440
4.800,9754,21090,3010,40501
4.900,9805,21071,3004,40496
5.000,9880,20963,3010,40469
5.100,9761,21028,3020,40491
5.200,9797,21089,2996,40541
5.300,9803,21168,3036,40505
5.400,9796,21150,3001,40701
5.500,9789,21206,2986,40671
5.600,9751,21169,3015,40670
5.700,9633,21123,3007,40730
5.800,9794,21127,2969,40672
5.900,9824,21177,3001,40562
6.000,9801,21219,3009,40603
6.100,9731,21182,3028,40582
6.200,9857,21212,3024,40678
6.300,9814,21273,2990,40631
6.400,9724,21202,2995,40634
6.500,9801,21416,3001,40632
6.600,9844,21181,2989,40589
6.700,9705,21111,3016,40567
6.800,9738,21121,3035,40546
6.900,9700,21112,3029,40465
7.000,9736,21094,3018,40572
7.100,9769,21150,3036,40488
7.200,9620,21107,2990,40518
7.300,9798,21224,2978,40591
7.400,9720,21109,2993,40547
7.500,9735,21301,2997,40502
7.600,9824,21223,2984,40469
7.700,9770,21171,2992,40660
7.800,9784,21242,3027,40640
7.900,9825,21160,3027,40598
8.000,9801,21175,3022,40655
8.100,9737,21091,3036,40477
8.200,9705,21115,2969,40465
8.300,9827,21062,2993,40618
8.400,9824,21016,2963,40604
8.500,9720,21255,2959,40614
8.600,9758,21161,3008,40509
8.700,9794,21357,2980,40627
8.800,9745,21278,3003,40649
8.900,9696,21247,3043,40703
9.000,9761,21262,3000,40574
9.100,9670,21194,2989,40598
9.200,9800,21105,2967,40573
9.300,9764,21197,3016,40578
9.400,9797,21189,3022,40568
9.500,9742,21172,3051,40760
9.600,9665,21251,3021,40521
9.700,9774,21234,2983,40569
9.800,9825,21243,3021,40573
9.900,9780,21221,2964,40614
10.000,9822,21278,2979,40536
