1.050,12300,56478,6566,72607
1.100,12221,56862,6591,72474
1.150,12005,58757,6627,72562
1.200,11893,61448,6682,72528
1.250,11605,65483,6705,72532
1.300,11316,70220,6849,72357
1.350,10807,75877,6970,72290
1.400,10233,81823,7130,72013
1.450,9748,88289,7340,71883
1.500,9162,94463,7479,71764
1.550,8502,100823,7682,71871
1.600,7900,106409,7901,71832
1.650,7262,111434,8146,71651
1.700,6721,116274,8420,71611
1.750,6294,120483,8477,71698
1.800,5879,123662,8655,71493
1.850,5515,126785,8834,71288
1.900,5151,128952,8824,71320
1.950,4904,130058,8901,71261
2.000,4757,131048,8974,71093
2.050,4877,131494,9002,71239
2.100,5097,131498,8906,70963
2.150,5080,131075,8911,71049
2.200,5216,130619,8852,71050
2.250,5357,129538,8765,71267
2.300,5502,128359,8675,71235
2.350,5745,126766,8605,71206
2.400,5959,125364,8560,71231
2.450,6208,123427,8371,71236
2.500,6456,121360,8330,71220
2.550,6574,119779,8170,71264
2.600,6795,118153,8122,71697
2.650,7111,116102,7985,71316
2.700,7345,114470,7936,71661
2.750,7531,112001,7879,71766
2.800,7801,110347,7781,71542
2.850,8047,108509,7690,71784
2.900,8257,106871,7627,71693
2.950,8414,105075,7477,71723
3.000,8546,103240,7406,71862
3.050,8789,101626,7326,71750
3.100,8927,99936,7297,71815
3.150,9068,98542,7189,71711
3.200,9258,96792,7100,71704
3.250,9358,95460,7054,71532
3.300,9543,93894,6971,71586
3.350,9686,92588,6988,71746
3.400,9863,91014,6884,71689
3.450,9945,89682,6893,71731
3.500,9911,88365,6821,71539
3.550,10105,87120,6804,71627
3.600,10298,85842,6803,71762
3.650,10390,84640,6698,71835
3.700,10417,83472,6710,71784
3.750,10487,82454,6675,71787
3.800,10692,80913,6602,71903
3.850,10751,80442,6599,71748
3.900,10818,79331,6590,71774
3.950,10817,78274,6552,71847
4.000,10762,77250,6544,71730
4.050,10939,76396,6578,71589
4.100,11053,75481,6471,71692
4.150,10991,74603,6507,72093
4.200,11268,73877,6452,71884
4.250,11282,72909,6432,71801
4.300,11254,72467,6370,71766
4.350,11354,71438,6321,71971
4.400,11419,70841,6327,71783
4.450,11509,70013,6267,71742
4.500,11499,69332,6374,71698
4.550,11668,68573,6278,71808
4.600,11655,68124,6255,71769
4.650,11706,67414,6263,71907
4.700,11751,66859,6217,71900
4.750,11776,66145,6237,72091
4.800,11798,65655,6205,72077
4.850,11925,65202,6159,71995
4.900,11963,64542,6154,71831
4.950,11989,63995,6127,71772
5.000,11930,63417,6102,71843
5.050,12064,63037,6180,71958
5.100,12044,62374,6137,71816
5.150,12080,61910,6105,71805
5.200,12128,61413,6129,71913
5.250,12243,60875,6122,72196
5.300,12217,60216,6112,72309
5.350,12164,59804,6054,72119
5.400,12179,59499,6028,72050
5.450,12234,58834,6080,72084
5.500,12240,58881,6034,72146
5.550,12294,58350,5976,72082
5.600,12311,57783,6010,72183
5.650,12319,57326,6070,71986
5.700,12337,56892,5940,71889
5.750,12372,56934,5940,72074
5.800,12381,56111,5966,71954
5.850,12359,55838,6012,72097
5.900,12504,55472,5963,71655
5.950,12434,54962,5934,71958
6.000,12458,54855,5961,72330
