#time_stamp,counts
2022-05-26T12:10:50.308452,3000,0,0,3000
2022-05-26T12:10:50.460839,3000,0,0,3000
2022-05-26T12:10:50.620927,3000,0,0,3000
2022-05-26T12:10:50.789750,3000,0,0,3000
2022-05-26T12:10:50.946437,3000,0,0,3000
2022-05-26T12:10:51.104734,3000,0,0,3000
2022-05-26T12:10:51.277825,3000,0,0,3000
2022-05-26T12:10:51.438449,3000,0,0,3000
2022-05-26T12:10:51.599449,3000,0,0,3000
2022-05-26T12:10:51.759464,3000,0,0,3000
2022-05-26T12:10:51.919213,3000,0,0,3000
2022-05-26T12:10:52.072845,3000,0,0,3000
2022-05-26T12:10:52.234239,3000,0,0,3000
2022-05-26T12:10:52.394191,3000,0,0,3000
2022-05-26T12:10:52.567298,3000,0,0,3000
2022-05-26T12:10:52.726075,3000,0,0,3000
2022-05-26T12:10:52.895125,3000,0,0,3000
2022-05-26T12:10:53.059129,3000,0,0,3000
2022-05-26T12:10:53.217400,3000,0,0,3000
2022-05-26T12:10:53.399679,3000,0,0,3000
2022-05-26T12:10:53.559374,3000,0,0,3000
2022-05-26T12:10:53.726827,2032,0,0,2032
2022-05-26T12:10:53.894031,2000,0,0,2000
2022-05-26T12:10:54.060073,2000,0,0,2000
2022-05-26T12:10:54.226705,2000,0,0,2000
2022-05-26T12:10:54.394144,2000,0,0,2000
2022-05-26T12:10:54.560486,2000,0,0,2000
2022-05-26T12:10:54.726949,2000,0,0,2000
2022-05-26T12:10:54.893713,2000,0,0,2000
2022-05-26T12:10:55.060706,3000,0,0,3000
2022-05-26T12:10:55.226696,3000,0,0,3000
2022-05-26T12:10:55.393009,3000,0,0,3000
2022-05-26T12:10:55.560619,3000,0,0,3000
2022-05-26T12:10:55.727561,3000,0,0,3000
2022-05-26T12:10:55.893627,3000,0,0,3000
2022-05-26T12:10:56.060912,3000,0,0,3000
2022-05-26T12:10:56.227243,3000,0,0,3000
2022-05-26T12:10:56.394118,3000,0,0,3000
2022-05-26T12:10:56.559974,3000,0,0,3000
2022-05-26T12:10:56.727582,3000,0,0,3000
2022-05-26T12:10:56.893623,3000,0,0,3000
2022-05-26T12:10:57.060619,3000,0,0,3000
2022-05-26T12:10:57.227504,3000,0,0,3000
2022-05-26T12:10:57.393623,3000,0,0,3000
2022-05-26T12:10:57.560549,3000,0,0,3000
2022-05-26T12:10:57.727418,3000,0,0,3000
2022-05-26T12:10:57.893623,3000,0,0,3000
2022-05-26T12:10:58.060716,3000,0,0,3000
2022-05-26T12:10:58.227435,3000,0,0,3000
2022-05-26T12:10:58.394501,3000,0,0,3000
2022-05-26T12:10:58.560647,3000,0,0,3000
2022-05-26T12:10:58.727444,3000,0,0,3000
2022-05-26T12:10:58.893621,3000,0,0,3000
2022-05-26T12:10:59.060331,3000,0,0,3000
2022-05-26T12:10:59.226552,3000,0,0,3000
2022-05-26T12:10:59.395317,3000,0,0,3000
2022-05-26T12:10:59.562437,3000,0,0,3000
2022-05-26T12:10:59.726319,3000,0,0,3000
2022-05-26T12:10:59.886902,3000,0,0,3000
2022-05-26T12:11:00.061862,3000,0,0,3000
2022-05-26T12:11:00.226727,3000,0,0,3000
2022-05-26T12:11:00.393927,3000,0,0,3000
2022-05-26T12:11:00.560379,3000,0,0,3000
2022-05-26T12:11:00.727511,3000,0,0,3000
2022-05-26T12:11:00.893449,3000,0,0,3000
2022-05-26T12:11:01.060598,3000,0,0,3000
2022-05-26T12:11:01.226802,3000,0,0,3000
2022-05-26T12:11:01.393583,3000,0,0,3000
2022-05-26T12:11:01.564099,3000,0,0,3000
2022-05-26T12:11:01.726926,3000,0,0,3000
2022-05-26T12:11:01.896525,3000,0,0,3000
2022-05-26T12:11:02.060053,3000,0,0,3000
2022-05-26T12:11:02.228736,3000,0,0,3000
2022-05-26T12:11:02.393240,3000,0,0,3000
2022-05-26T12:11:02.560500,3000,0,0,3000
2022-05-26T12:11:02.726553,3000,0,0,3000
