0.050,8901,53515,4597,52430
0.100,8917,53356,4581,52424
0.150,8899,53423,4559,52506
0.200,8888,53478,4586,52481
0.250,8886,53443,4598,52555
0.300,8965,53379,4544,52556
0.350,8852,53699,4578,52559
0.400,8876,53777,4559,52501
0.450,8862,53799,4626,52419
0.500,8831,53746,4566,52539
0.550,8919,53689,4558,52579
0.600,8846,53684,4555,52568
0.650,8864,53836,4588,52455
0.700,8833,53792,4601,52601
0.750,8866,53763,4597,52441
0.800,8860,53846,4618,52524
0.850,8860,54258,4586,52441
0.900,8827,54640,4613,52234
0.950,8783,54867,4628,52592
1.000,8820,55216,4653,52549
1.050,8811,56338,4651,52482
1.100,8613,57272,4671,52357
1.150,8523,58770,4687,52365
1.200,8492,60939,4715,52349
1.250,8221,63974,4784,52559
1.300,7972,67957,4841,52608
1.350,7723,72416,4944,52647
1.400,7361,77105,5024,52795
1.450,6972,82014,5136,52910
1.500,6644,87151,5255,52564
1.550,6255,91289,5345,52765
1.600,5864,95669,5392,53049
1.650,5583,99368,5530,52973
1.700,5332,102412,5607,52950
1.750,5057,104822,5692,52601
1.800,4792,106986,5772,52873
1.850,4697,108436,5816,53077
1.900,4617,109348,5829,53064
1.950,4642,109527,5963,52995
2.000,4551,109501,5831,53031
2.050,4644,109186,5837,52907
2.100,4757,108660,5847,52828
2.150,4784,107267,5758,52966
2.200,4927,106261,5732,52994
2.250,5099,104607,5721,53050
2.300,5260,102973,5633,52896
2.350,5429,101160,5622,52873
2.400,5588,99326,5502,52850
2.450,5803,97419,5434,52896
2.500,5961,95375,5397,52803
2.550,6021,93276,5339,52873
2.600,6270,91102,5334,52669
2.650,6435,89198,5256,52696
2.700,6587,87266,5208,52693
2.750,6760,84961,5162,52636
2.800,6946,83386,5065,52401
2.850,7097,81119,5059,52589
2.900,7106,79465,5006,52645
2.950,7282,77673,4964,52664
3.000,7479,75955,4980,52600
3.050,7653,74330,4948,52603
3.100,7698,72698,4824,52487
3.150,7821,71287,4832,52473
3.200,7905,69708,4803,52403
3.250,7975,68236,4772,52398
3.300,8105,66819,4706,52295
3.350,8155,65435,4747,52498
3.400,8197,64191,4684,52476
3.450,8326,63002,4675,52365
3.500,8422,61801,4666,52151
3.550,8479,60564,4639,52269
3.600,8535,59529,4610,52348
3.650,8625,58570,4599,52277
3.700,8597,57402,4598,52229
3.750,8682,56581,4584,52360
3.800,8814,55705,4539,52266
3.850,8755,54639,4523,52362
3.900,8839,53862,4538,52486
3.950,9007,52928,4531,52441
4.000,9069,52131,4496,52453
4.050,8960,51319,4501,52363
4.100,9013,50593,4476,52335
4.150,9009,49617,4479,52461
4.200,9099,49166,4454,52359
4.250,9141,48385,4456,52090
4.300,9212,47748,4407,52331
4.350,9196,46864,4388,52322
4.400,9279,46301,4421,52196
4.450,9397,45701,4401,52413
4.500,9352,45497,4413,52374
4.550,9340,44645,4376,52367
4.600,9439,44121,4402,52548
4.650,9458,43706,4387,52442
4.700,9461,42988,4344,52539
4.750,9485,42301,4388,52532
4.800,9557,41979,4330,52258
4.850,9515,41522,4372,52534
4.900,9551,41014,4383,52406
4.950,9611,40344,4365,52344
5.000,9658,39990,4374,52294
5.050,9622,39550,4348,52498
5.100,9643,39226,4359,52371
5.150,9609,38754,4293,52136
5.200,9716,38345,4346,52328
5.250,9791,37906,4325,52307
5.300,9678,37546,4334,52430
5.350,9782,37271,4348,52383
5.400,9789,36755,4333,52434
5.450,9786,36419,4281,52310
5.500,9762,36227,4311,52390
5.550,9840,35848,4287,52227
5.600,9860,35411,4268,52285
5.650,9918,35128,4307,52409
5.700,9866,34895,4270,52532
5.750,9852,34311,4245,52344
5.800,9945,34128,4255,52381
5.850,9879,33949,4224,52329
5.900,9963,33615,4225,52427
5.950,9978,33348,4223,52543
6.000,10011,33171,4231,52438
6.050,9917,32868,4229,52433
6.100,10015,32734,4218,52569
6.150,9981,32045,4214,52515
6.200,10056,32310,4212,52533
6.250,10043,31728,4191,52281
6.300,10030,31422,4232,52380
6.350,10076,31163,4232,52344
6.400,10049,31146,4249,52384
6.450,10039,30788,4239,52214
6.500,10097,30660,4218,52343
6.550,10000,30342,4185,52455
6.600,10088,30071,4207,52313
6.650,10080,29850,4227,52042
6.700,10126,29573,4211,52560
6.750,10155,29381,4217,52432
6.800,10098,29316,4206,52243
6.850,10132,29127,4180,52259
6.900,10064,28741,4232,52283
6.950,10166,28709,4187,52400
7.000,10114,28525,4241,52340
7.050,10113,28199,4173,52014
7.100,10149,28228,4196,52135
7.150,10245,27804,4177,52111
7.200,10180,27621,4226,52142
7.250,10253,27482,4141,52147
7.300,10128,27444,4205,52308
7.350,10194,27053,4182,52167
7.400,10286,27008,4192,52055
7.450,10244,26677,4198,52131
7.500,10237,26419,4180,52123
7.550,10326,26406,4170,52250
7.600,10288,26287,4206,52242
7.650,10276,26149,4162,52284
7.700,10328,25961,4207,52180
7.750,10334,25780,4193,52202
7.800,10390,25820,4205,52170
7.850,10303,25672,4177,52272
7.900,10238,25598,4184,52306
7.950,10257,25522,4164,52105
8.000,10265,25407,4218,52184
8.050,10343,25158,4165,52165
8.100,10279,25101,4208,52155
8.150,10329,24915,4174,52265
8.200,10220,24861,4216,52202
8.250,10310,24680,4173,52065
8.300,10365,24513,4170,52162
8.350,10367,24393,4170,52121
8.400,10463,24411,4143,52121
8.450,10337,24119,4159,52230
8.500,10360,24035,4171,52415
8.550,10338,23939,4228,52227
8.600,10349,23961,4157,52231
8.650,10410,23873,4185,52339
8.700,10287,23842,4201,52202
8.750,10372,23566,4213,52299
8.800,10384,23271,4205,52310
8.850,10404,23289,4194,52212
8.900,10512,23102,4185,52235
8.950,10456,23187,4160,52366
9.000,10412,23123,4147,52218
9.050,10383,22845,4153,52156
9.100,10448,22922,4206,52259
9.150,10443,22624,4167,52316
9.200,10430,22606,4148,52373
9.250,10363,22396,4194,52326
9.300,10359,22614,4147,52420
9.350,10433,22400,4164,52180
9.400,10454,22305,4148,52175
9.450,10502,22211,4148,52033
9.500,10475,22123,4161,51885
9.550,10494,22004,4148,52302
9.600,10416,21924,4186,52501
9.650,10513,21883,4176,52236
9.700,10502,21780,4180,52354
9.750,10524,21678,4160,52333
9.800,10526,21605,4168,52362
9.850,10508,21543,4201,52330
9.900,10471,21413,4191,52446
9.950,10467,21399,4121,52425
10.000,10477,21321,4171,52375
