1.050,14683,33520,2224,63491
1.100,14647,33224,2207,63740
1.150,14700,32275,2208,63499
1.200,14705,30871,2199,63415
1.250,14832,29175,2227,63547
1.300,14941,26920,2237,63655
1.350,15188,24130,2283,64364
1.400,15182,21012,2336,64866
1.450,15448,18039,2401,65418
1.500,15458,14790,2485,65970
1.550,15683,12078,2581,66459
1.600,15633,9546,2729,66661
1.650,15708,7443,2836,67008
1.700,15789,6001,3036,67063
1.750,15711,5067,3265,66751
1.800,15654,4989,3469,66695
1.850,15637,5548,3731,66425
1.900,15608,6548,3981,65985
1.950,15489,8204,4262,65736
2.000,15370,9859,4581,65326
2.050,15297,11895,4887,64903
2.100,15164,14172,5197,64592
2.150,15159,16560,5410,64112
2.200,14982,19070,5716,63517
2.250,14843,21556,5940,63507
2.300,14827,24268,6105,63115
2.350,14672,26573,6331,62682
2.400,14538,28547,6488,62885
2.450,14353,30845,6605,62866
2.500,14274,32869,6705,62491
2.550,14304,34771,6735,62620
2.600,14318,36546,6829,62425
2.650,14177,37924,6844,62316
2.700,14155,39681,6756,62191
2.750,14098,41166,6811,62299
2.800,13928,42258,6762,62197
2.850,13909,43543,6656,62262
2.900,13859,44695,6692,62523
2.950,13829,45550,6672,62674
3.000,13745,46316,6641,62574
3.050,13768,47410,6632,62731
3.100,13668,48315,6516,62534
3.150,13568,48833,6518,62824
3.200,13544,49514,6416,62867
3.250,13527,50226,6372,62964
3.300,13573,50660,6315,63140
3.350,13627,51335,6252,63174
3.400,13426,52213,6141,63291
3.450,13326,52366,6119,63448
3.500,13328,52650,6085,63609
3.550,13358,53121,6035,63477
3.600,13272,53612,5926,63470
3.650,13338,54061,5921,63395
3.700,13290,54581,5852,63423
3.750,13167,54534,5814,63569
3.800,13260,55025,5747,63262
3.850,13256,55186,5703,63767
3.900,13188,55235,5694,63502
3.950,13160,55368,5705,64204
4.000,13167,55779,5630,64367
4.050,13162,56267,5567,64244
4.100,13311,56658,5538,64240
4.150,13156,56917,5433,64088
4.200,13241,56837,5400,64390
4.250,13082,56973,5422,64307
4.300,13120,57236,5343,64237
4.350,13143,57275,5335,64261
4.400,13182,57609,5299,64148
4.450,13151,57704,5271,64047
4.500,13136,57976,5235,64176
4.550,13014,57881,5224,64650
4.600,13071,57791,5268,64810
4.650,13040,58169,5239,65021
4.700,13070,57970,5138,64924
4.750,12968,57906,5149,65096
4.800,13073,58227,5107,64571
4.850,12979,58243,5110,65176
4.900,13012,58473,5063,65275
4.950,12964,58419,5076,65212
5.000,12858,58386,5024,65285
5.050,12862,58556,4988,65333
5.100,12958,58662,4999,65405
5.150,13053,58706,4965,65209
5.200,13010,58916,4948,65354
5.250,12994,58895,4910,65559
5.300,12973,58710,4866,65318
5.350,12892,58923,4894,65284
5.400,12912,58991,4893,65493
5.450,12970,59207,4821,65252
5.500,13181,59534,4801,65494
5.550,13101,59716,4770,65412
5.600,13018,59746,4772,65660
5.650,13005,59372,4844,65733
5.700,12990,59720,4704,65668
5.750,12969,59835,4728,65457
5.800,12915,59749,4706,65644
5.850,12996,60149,4662,65427
5.900,13018,59725,4671,65745
5.950,12961,59857,4653,65931
6.000,12895,59934,4662,65743
